,Order Date,Sales,Segment,Profit
44988,2014-11-06,25.44,Consumer,2.28
44990,2014-08-07,16.02,Consumer,-15.0
44991,2014-03-02,23.79,Corporate,2.85
44992,2014-05-06,23.244,Corporate,-24.426
44995,2014-08-28,9.74,Corporate,3.5
44999,2014-11-03,14.72,Corporate,2.2
45002,2014-04-10,54.18,Corporate,27.06
45004,2014-04-30,78.84,Corporate,38.58
45006,2014-12-18,20.64,Home Office,-6.24
45007,2014-08-29,20.196,Corporate,-9.954
45010,2014-10-20,15.6933,Consumer,-13.6467
45012,2014-06-27,15.92,Home Office,5.4128
45013,2014-04-10,12.96,Home Office,6.2208
45014,2014-12-10,12.96,Corporate,6.2208
45017,2014-09-17,20.736,Home Office,7.2576
45018,2014-09-19,9.82,Corporate,3.2406
45026,2014-12-17,13.36,Home Office,6.4128
45030,2014-11-06,101.4,Consumer,38.532
45031,2014-12-27,13.32,Corporate,-27.12
45033,2014-12-28,8.76,Consumer,1.38
45034,2014-06-18,13.95,Home Office,6.39
45037,2014-03-10,11.94,Consumer,-11.07
45038,2014-04-28,16.65,Consumer,7.98
45039,2014-09-26,13.29,Consumer,0.39
45043,2014-06-09,10.77,Consumer,0.0
45051,2014-11-10,17.16,Corporate,4.62
45060,2014-01-29,15.96,Home Office,2.37
45061,2014-10-17,40.56,Home Office,2.82
45064,2014-08-12,16.1415,Consumer,6.2415
45065,2014-05-13,11.28,Home Office,5.28
45068,2014-07-07,16.056,Corporate,5.8203
45069,2014-12-18,13.23,Consumer,6.0858
45073,2014-12-10,41.54,Corporate,19.5238
45076,2014-05-30,23.55,Home Office,1.1775
45082,2014-07-22,14.94,Consumer,7.1712
45090,2014-07-16,4.788,Consumer,-10.242
45093,2014-08-19,24.192,Home Office,3.492
45100,2014-08-01,12.012,Corporate,1.592
45104,2014-04-22,65.712,Consumer,-0.048
45105,2014-04-08,23.616,Corporate,-0.804
45110,2014-02-17,27.3,Corporate,-25.14
45112,2014-05-10,177.12,Consumer,10.56
45113,2014-12-11,11.82,Consumer,1.02
45121,2014-11-25,13.7376,Corporate,-6.7824
45123,2014-09-24,26.676,Consumer,2.196
45124,2014-04-15,13.872,Consumer,5.0286
45125,2014-08-26,9.728,Consumer,1.7024
45127,2014-04-17,26.046,Consumer,-44.2782
45131,2014-10-03,22.638,Consumer,-16.6012
45134,2014-11-27,27.46,Home Office,9.8856
45137,2014-01-06,29.1,Home Office,6.36
45139,2014-09-30,15.48,Consumer,4.32
45145,2014-02-14,18.69,Home Office,8.58
45146,2014-09-22,23.97,Consumer,0.45
45148,2014-06-12,18.33,Consumer,3.48
45151,2014-02-06,5.808,Corporate,-4.512
45152,2014-12-26,17.622,Consumer,-20.598
45154,2014-11-17,14.64,Home Office,1.88
45155,2014-12-26,11.64,Home Office,-3.72
45159,2014-08-07,13.68,Consumer,1.88
45160,2014-12-29,14.04,Consumer,6.42
45161,2014-06-26,29.28,Corporate,11.4
45163,2014-10-29,22.536,Consumer,-29.904
45165,2014-09-28,7.98,Consumer,2.7
45166,2014-11-21,16.24,Corporate,7.78
45170,2014-08-28,34.02,Consumer,14.28
45171,2014-09-03,19.2,Consumer,-18.48
45173,2014-07-01,9.045,Consumer,-3.465
45175,2014-04-01,33.7875,Corporate,1.0875
45179,2014-04-02,93.51,Home Office,20.52
45180,2014-09-26,20.142,Consumer,3.522
45181,2014-07-21,14.0934,Consumer,0.4734
45183,2014-11-28,16.0605,Consumer,5.8605
45185,2014-10-02,19.44,Corporate,9.3312
45187,2014-02-12,21.336,Corporate,7.7343
45193,2014-03-26,11.05,Consumer,2.9835
45195,2014-12-24,44.96,Corporate,20.6816
45197,2014-09-23,17.94,Consumer,6.4584
45201,2014-11-08,7.88,Consumer,2.5216
45205,2014-03-25,14.28,Home Office,1.56
45206,2014-06-17,11.712,Consumer,-16.128
45210,2014-11-25,48.45,Corporate,22.77
45214,2014-08-02,5.931,Home Office,-5.559
45220,2014-06-19,14.553,Consumer,-18.447
45221,2014-11-24,15.72,Corporate,5.64
45224,2014-10-08,10.12,Corporate,1.6
45229,2014-09-29,18.48,Home Office,4.96
45234,2014-09-15,618.084,Consumer,27.444
45235,2014-11-26,13.83,Consumer,5.1
45238,2014-03-11,27.0,Consumer,3.78
45239,2014-09-16,15.24,Consumer,6.84
45240,2014-12-01,16.173,Corporate,2.313
45243,2014-05-08,14.628,Corporate,-9.432
45262,2014-02-27,29.6,Consumer,13.32
45266,2014-08-21,10.14,Consumer,-8.37
45267,2014-07-23,26.37,Consumer,10.8
45268,2014-01-16,19.56,Consumer,4.68
45272,2014-06-26,16.68,Consumer,6.33
45274,2014-03-06,13.8,Consumer,1.38
45278,2014-06-02,19.14,Consumer,4.2
45281,2014-09-04,48.66,Corporate,22.86
45282,2014-11-09,13.05,Consumer,6.0
45286,2014-06-02,18.72,Corporate,-10.92
45291,2014-08-08,17.61,Consumer,-12.03
45299,2014-08-14,11.25,Home Office,0.9
45301,2014-02-25,84.18,Consumer,37.86
45302,2014-05-08,144.045,Consumer,-51.975
45307,2014-12-05,28.44,Corporate,-8.1
45308,2014-09-19,10.86,Corporate,5.1042
45310,2014-03-17,6.48,Home Office,3.1104
45311,2014-07-01,22.23,Consumer,9.7812
45313,2014-07-18,10.56,Corporate,0.0
45314,2014-10-15,27.396,Home Office,-42.4638
45316,2014-09-26,24.448,Corporate,8.8624
45317,2014-12-04,13.344,Consumer,1.0008
45318,2014-12-26,21.0,Consumer,5.775
45326,2014-07-12,7.26,Corporate,2.52
45328,2014-01-06,7.35,Consumer,2.25
45329,2014-12-02,11.46,Home Office,2.97
45330,2014-01-02,14.37,Consumer,3.0
45332,2014-09-23,12.876,Home Office,-7.104
45334,2014-06-30,16.44,Corporate,8.22
45341,2014-06-08,10.72,Corporate,-10.72
45350,2014-08-13,18.36,Corporate,0.72
45351,2014-10-23,936.27,Consumer,65.52
45353,2014-11-10,27.96,Consumer,4.17
45359,2014-05-25,7.5684,Corporate,-1.4316
45360,2014-12-25,37.86,Consumer,5.64
45362,2014-11-28,26.892,Home Office,2.592
45364,2014-08-03,44.352,Consumer,-0.048
45365,2014-06-17,191.98,Consumer,51.8346
45367,2014-10-24,13.72,Consumer,1.2005
45374,2014-12-26,18.18,Corporate,5.25
45378,2014-11-06,15.39,Consumer,0.0
45384,2014-09-12,14.19,Consumer,2.97
45386,2014-11-08,27.78,Home Office,6.93
45389,2014-09-09,6.228,Consumer,-2.202
45394,2014-09-24,20.316,Corporate,-23.874
45395,2014-06-24,20.78,Home Office,1.66
45396,2014-09-03,19.344,Consumer,-15.976
45397,2014-07-19,8.514,Consumer,-17.446
45398,2014-03-06,13.584,Corporate,-2.736
45401,2014-05-12,20.4,Consumer,0.0
45405,2014-11-14,20.82,Consumer,1.86
45409,2014-08-04,11.43,Corporate,4.89
45411,2014-08-02,27.72,Corporate,8.55
45413,2014-10-20,8.25,Consumer,1.56
45415,2014-08-28,15.54,Consumer,5.1
45416,2014-10-10,24.72,Corporate,6.9
45421,2014-11-17,21.96,Home Office,6.12
45422,2014-06-12,11.988,Consumer,1.008
45426,2014-04-10,17.43,Consumer,-13.363
45429,2014-05-19,14.56,Consumer,6.2608
45430,2014-05-12,37.59,Consumer,17.6673
45432,2014-06-11,8.4,Corporate,4.2
45433,2014-05-21,6.98,Home Office,3.3504
45438,2014-03-03,18.528,Consumer,-12.352
45439,2014-07-28,12.96,Consumer,6.2208
45440,2014-05-29,15.552,Corporate,5.4432
45441,2014-10-27,55.616,Home Office,5.5616
45444,2014-09-29,21.888,Consumer,-16.512
45447,2014-09-27,10.05,Consumer,4.92
45454,2014-11-04,13.29,Corporate,0.39
45455,2014-03-25,24.0,Consumer,2.88
45456,2014-10-22,38.64,Consumer,-46.38
45457,2014-04-23,17.184,Consumer,-0.216
45462,2014-07-07,17.07,Corporate,-3.09
45463,2014-01-21,16.5,Corporate,2.28
45464,2014-01-14,54.12,Consumer,12.96
45467,2014-01-20,12.66,Consumer,0.48
45469,2014-07-16,17.73,Consumer,1.53
45473,2014-10-30,24.084,Consumer,8.784
45475,2014-12-11,18.0783,Corporate,0.9783
45480,2014-05-30,19.278,Corporate,6.588
45483,2014-06-16,19.56,Consumer,1.7115
45484,2014-06-05,6.37,Corporate,-9.555
45485,2014-12-06,14.976,Consumer,5.4288
45488,2014-08-05,8.784,Corporate,3.1842
45493,2014-10-16,11.68,Corporate,4.2048
45494,2014-03-24,20.04,Consumer,9.6192
45496,2014-07-12,29.8,Corporate,9.3125
45498,2014-11-06,12.96,Consumer,6.2208
45502,2014-04-24,8.37,Corporate,3.09
45503,2014-06-18,7.812,Corporate,-9.378
45507,2014-10-02,19.764,Home Office,-17.136
45510,2014-07-25,27.12,Consumer,5.94
45511,2014-04-11,12.8,Home Office,2.88
45516,2014-05-08,9.3,Consumer,4.62
45518,2014-04-26,18.036,Corporate,-3.624
45521,2014-12-03,17.37,Corporate,4.68
45522,2014-01-22,26.52,Corporate,1.32
45526,2014-11-17,17.52,Corporate,8.04
45528,2014-02-27,5.04,Corporate,0.84
45530,2014-09-14,31.5,Corporate,6.9
45531,2014-09-16,11.4,Consumer,2.82
45537,2014-07-22,18.468,Home Office,4.908
45547,2014-12-12,10.368,Consumer,3.6288
45550,2014-06-04,15.552,Consumer,5.4432
45553,2014-09-16,12.42,Consumer,5.2164
45555,2014-11-19,7.38,Corporate,3.4686
45558,2014-03-14,8.328,Consumer,-3.972
45559,2014-11-04,11.646,Consumer,-9.354
45563,2014-09-12,6.687,Consumer,-8.703
45564,2014-11-13,8.79,Home Office,3.33
45567,2014-09-16,18.528,Consumer,-20.862
45570,2014-04-10,14.112,Consumer,-19.308
45571,2014-09-26,19.94,Corporate,5.18
45573,2014-04-15,16.0,Corporate,2.4
45575,2014-09-03,19.04,Consumer,6.08
45588,2014-03-10,18.09,Consumer,5.76
45589,2014-06-18,10.74,Corporate,3.96
45592,2014-01-15,14.01,Corporate,-2.85
45593,2014-08-05,41.7216,Consumer,1.5216
45594,2014-05-05,22.38,Consumer,5.76
45595,2014-09-17,16.155,Corporate,-10.035
45596,2014-06-27,13.8807,Consumer,-5.2593
45597,2014-09-05,21.708,Consumer,6.228
45600,2014-11-26,24.96,Corporate,2.22
45606,2014-10-21,39.96,Consumer,18.7812
45608,2014-12-19,18.704,Corporate,2.338
45609,2014-12-10,14.94,Consumer,7.0218
45610,2014-05-07,11.06,Corporate,-18.802
45612,2014-04-02,23.976,Corporate,-5.6943
45615,2014-09-25,12.72,Home Office,4.9608
45620,2014-05-05,5.772,Home Office,-1.608
45622,2014-03-28,20.58,Corporate,5.94
45624,2014-05-29,12.24,Corporate,4.65
45629,2014-08-20,13.056,Home Office,-12.744
45631,2014-11-29,14.944,Consumer,-2.816
45632,2014-06-24,9.52,Consumer,2.64
45633,2014-05-21,22.64,Home Office,5.4
45634,2014-08-15,11.0,Consumer,3.72
45636,2014-11-10,28.12,Home Office,5.32
45642,2014-11-10,14.76,Corporate,2.34
45645,2014-01-22,11.82,Consumer,1.02
45646,2014-06-16,6.39,Consumer,-6.39
45647,2014-10-06,40.05,Consumer,18.81
45651,2014-07-24,13.128,Corporate,4.2666
45653,2014-12-06,20.94,Corporate,6.0726
45657,2014-07-30,33.48,Consumer,16.4052
45658,2014-03-22,8.544,Consumer,2.8836
45659,2014-06-11,15.58,Consumer,3.895
45660,2014-06-27,13.872,Corporate,4.6818
45662,2014-11-05,7.536,Home Office,-13.188
45665,2014-08-14,8.883,Corporate,-10.377
45666,2014-03-26,10.95,Consumer,2.4
45667,2014-01-29,17.046,Corporate,-31.254
45671,2014-07-26,18.75,Consumer,8.61
45672,2014-10-29,14.688,Consumer,-16.662
45673,2014-06-24,11.37,Consumer,4.08
45675,2014-08-12,59.52,Consumer,0.54
45678,2014-01-08,17.28,Home Office,6.36
45679,2014-09-25,31.52,Home Office,4.08
45685,2014-06-25,18.528,Consumer,-8.352
45686,2014-04-23,40.98,Consumer,15.96
45691,2014-09-16,17.73,Corporate,1.53
45695,2014-04-18,28.2366,Consumer,5.4366
45698,2014-12-11,14.1192,Corporate,-7.8408
45700,2014-10-31,18.5076,Corporate,-2.4624
45704,2014-12-29,13.96,Consumer,6.4216
45705,2014-07-12,8.67,Corporate,4.0749
45710,2014-10-28,7.056,Home Office,2.205
45713,2014-11-17,23.36,Home Office,6.0736
45716,2014-08-18,8.56,Corporate,3.852
45719,2014-05-28,27.192,Corporate,0.3399
45720,2014-10-25,11.68,Consumer,5.256
45722,2014-09-05,19.2,Consumer,4.41
45723,2014-05-08,24.48,Consumer,-17.76
45724,2014-01-03,12.456,Consumer,-15.804
45726,2014-09-27,14.976,Consumer,-9.984
45727,2014-02-17,16.938,Corporate,-25.422
45729,2014-08-12,10.572,Corporate,-13.488
45731,2014-10-07,12.408,Consumer,-17.712
45733,2014-09-26,42.912,Corporate,-34.368
45734,2014-12-25,13.44,Corporate,5.64
45735,2014-06-27,14.64,Home Office,4.95
45738,2014-11-11,15.21,Home Office,-21.81
45739,2014-10-31,14.22,Corporate,0.27
45740,2014-12-24,7.62,Consumer,3.42
45741,2014-12-28,31.848,Consumer,-6.392
45743,2014-06-04,15.84,Consumer,-4.8
45744,2014-07-30,11.184,Home Office,0.744
45745,2014-10-29,13.32,Corporate,0.42
45747,2014-11-03,17.244,Home Office,-11.256
45750,2014-12-11,16.218,Home Office,-35.142
45752,2014-12-13,14.6,Consumer,5.52
45753,2014-12-19,18.564,Corporate,-12.376
45755,2014-08-09,42.45,Home Office,11.85
45756,2014-03-24,27.96,Corporate,-25.74
45757,2014-04-17,39.54,Consumer,16.56
45760,2014-08-20,10.707,Home Office,-0.813
45762,2014-10-04,22.6008,Home Office,2.4408
45763,2014-05-27,22.32,Home Office,-17.04
45769,2014-05-01,5.76,Consumer,2.8224
45770,2014-05-24,18.32,Consumer,-46.716
45775,2014-12-04,10.368,Consumer,3.6288
45778,2014-11-07,18.16,Consumer,1.816
45780,2014-11-06,17.4,Consumer,1.56
45788,2014-09-19,11.292,Corporate,-16.938
45789,2014-05-07,10.65,Corporate,2.64
45790,2014-02-05,11.4,Consumer,2.61
45791,2014-12-09,15.624,Home Office,-18.756
45796,2014-06-16,18.92,Corporate,4.72
45799,2014-06-25,17.62,Corporate,8.8
45800,2014-02-07,14.04,Consumer,0.84
45802,2014-01-28,122.13,Consumer,61.02
45805,2014-10-02,9.6,Home Office,4.38
45806,2014-11-13,13.11,Home Office,4.44
45808,2014-01-03,78.246,Consumer,-0.054
45810,2014-04-24,10.761,Consumer,4.161
45817,2014-09-26,8.26,Consumer,3.8822
45818,2014-12-19,32.4,Consumer,15.552
45821,2014-07-24,11.68,Consumer,5.4896
45822,2014-03-06,18.69,Consumer,9.1581
45823,2014-01-15,18.336,Consumer,6.6468
45831,2014-10-10,22.2,Corporate,5.28
45834,2014-03-19,13.68,Corporate,4.08
45837,2014-08-12,49.32,Corporate,11.82
45840,2014-12-19,15.48,Home Office,2.61
45841,2014-06-11,10.26,Consumer,2.64
45842,2014-10-14,12.93,Consumer,0.36
45844,2014-01-20,19.584,Home Office,-11.766
45847,2014-10-08,12.9,Consumer,1.1
45853,2014-03-16,25.84,Consumer,-14.24
45854,2014-10-10,10.044,Consumer,-6.036
45857,2014-10-29,17.16,Consumer,8.2
45858,2014-11-03,18.76,Home Office,7.84
45861,2014-04-07,13.62,Consumer,3.78
45871,2014-10-24,31.482,Consumer,-1.818
45872,2014-11-13,12.7836,Corporate,-3.1764
45879,2014-12-10,9.708,Corporate,-5.8248
45882,2014-07-29,9.984,Corporate,3.6192
45883,2014-01-22,14.4,Home Office,7.056
45884,2014-01-30,8.34,Consumer,2.1684
45890,2014-03-22,8.856,Consumer,2.8782
45892,2014-05-20,18.693,Corporate,-29.937
45894,2014-12-26,3.411,Consumer,-5.349
45897,2014-03-04,12.3,Consumer,4.65
45900,2014-02-28,15.6,Home Office,2.46
45903,2014-05-15,16.71,Consumer,3.15
45906,2014-04-21,17.334,Consumer,-27.756
45908,2014-09-23,14.26,Home Office,6.98
45921,2014-03-14,21.0705,Home Office,-16.8795
45922,2014-10-31,10.3455,Consumer,0.3555
45923,2014-06-16,30.699,Consumer,13.599
45927,2014-01-23,11.96,Home Office,5.382
45928,2014-09-03,15.072,Corporate,4.1448
45930,2014-12-25,17.88,Consumer,5.5875
45932,2014-09-18,12.96,Consumer,6.3504
45933,2014-01-21,24.2,Consumer,7.986
45936,2014-10-03,8.94,Home Office,4.1124
45940,2014-12-12,14.952,Consumer,5.0463
45941,2014-10-16,14.73,Consumer,7.2177
45944,2014-04-22,20.736,Corporate,7.2576
45946,2014-12-25,21.312,Corporate,7.992
45947,2014-05-02,4.608,Consumer,1.4976
45948,2014-01-15,12.12,Home Office,2.5452
45962,2014-01-24,21.99,Corporate,10.11
45965,2014-06-04,8.86,Corporate,0.0
45971,2014-05-30,30.24,Consumer,11.76
45972,2014-07-05,18.56,Consumer,2.4
45979,2014-10-07,15.9,Consumer,-15.3
45980,2014-07-07,21.54,Consumer,0.0
45987,2014-04-17,17.46,Consumer,6.06
45989,2014-12-10,15.114,Home Office,-0.006
45992,2014-11-13,10.56,Corporate,4.752
45993,2014-07-09,12.96,Consumer,4.1472
45998,2014-07-19,16.096,Consumer,5.2312
46002,2014-07-16,7.83,Consumer,3.6018
46004,2014-07-15,9.248,Consumer,3.3524
46008,2014-02-10,8.469,Home Office,-19.761
46011,2014-11-14,15.15,Consumer,2.1
46013,2014-02-24,30.45,Home Office,15.21
46018,2014-04-12,17.55,Consumer,0.87
46021,2014-03-26,16.62,Home Office,1.32
46023,2014-07-03,12.636,Consumer,-19.884
46026,2014-06-23,15.072,Corporate,-8.328
46029,2014-12-13,15.96,Consumer,-35.74
46030,2014-09-05,14.7,Corporate,4.4
46032,2014-08-13,19.68,Corporate,7.26
46037,2014-01-03,24.72,Consumer,11.1
46038,2014-08-18,42.12,Home Office,21.06
46041,2014-05-05,13.41,Consumer,3.6
46042,2014-05-07,17.946,Consumer,-2.694
46046,2014-09-22,20.46,Consumer,1.02
46048,2014-10-23,12.936,Corporate,-5.904
46052,2014-06-21,5.248,Consumer,0.5904
46056,2014-12-19,6.63,Consumer,1.7901
46061,2014-11-14,8.64,Consumer,4.2336
46070,2014-08-15,16.152,Corporate,-10.908
46073,2014-03-18,8.442,Corporate,-15.498
46077,2014-08-12,13.38,Corporate,3.21
46083,2014-08-27,7.536,Consumer,-4.404
46085,2014-06-09,15.24,Corporate,7.16
46086,2014-12-01,11.92,Home Office,4.16
46094,2014-11-23,160.92,Corporate,77.22
46096,2014-01-14,31.56,Consumer,3.78
46099,2014-09-12,8.55,Home Office,-6.33
46102,2014-01-15,34.11,Consumer,9.54
46104,2014-07-26,45.96,Home Office,0.36
46106,2014-08-08,22.0374,Consumer,-12.5226
46107,2014-02-05,14.19,Home Office,0.99
46113,2014-11-11,6.45,Home Office,2.37
46115,2014-12-02,221.55,Consumer,6.6465
46119,2014-03-18,18.75,Consumer,9.0
46120,2014-04-18,12.03,Home Office,-9.223
46128,2014-07-15,13.12,Consumer,2.132
46133,2014-11-13,14.04,Consumer,7.02
46137,2014-01-16,12.36,Consumer,1.23
46138,2014-12-26,11.904,Home Office,-14.586
46143,2014-09-23,12.36,Corporate,3.45
46147,2014-08-07,8.49,Home Office,2.37
46148,2014-01-02,15.15,Consumer,2.1
46150,2014-12-17,14.076,Consumer,-16.944
46151,2014-11-18,16.65,Consumer,4.65
46152,2014-10-28,24.72,Corporate,10.86
46153,2014-02-25,12.732,Consumer,-10.188
46157,2014-09-23,14.256,Home Office,-5.484
46159,2014-01-13,12.36,Corporate,3.8
46162,2014-10-02,13.08,Consumer,4.56
46164,2014-11-22,9.588,Consumer,-0.012
46166,2014-12-03,25.14,Corporate,7.74
46167,2014-11-21,24.72,Corporate,2.46
46172,2014-10-03,15.714,Corporate,-1.236
46174,2014-04-23,21.6,Consumer,10.8
46177,2014-12-23,28.998,Home Office,9.918
46181,2014-11-07,15.28,Consumer,7.4872
46183,2014-06-05,12.48,Consumer,5.616
46184,2014-07-04,23.99,Consumer,5.5177
46185,2014-12-11,19.104,Consumer,5.7312
46186,2014-07-11,18.84,Consumer,7.9128
46190,2014-10-01,3.89,Corporate,1.0114
46192,2014-04-21,15.76,Consumer,3.546
46193,2014-11-07,8.505,Consumer,-11.355
46197,2014-03-18,9.24,Consumer,2.85
46202,2014-08-25,8.82,Consumer,0.0
46203,2014-06-27,23.7,Consumer,0.0
46204,2014-12-19,51.93,Home Office,9.33
46208,2014-08-11,28.56,Consumer,11.04
46211,2014-06-23,15.036,Corporate,1.496
46212,2014-03-21,13.824,Home Office,-9.216
46213,2014-05-01,13.248,Corporate,-5.112
46214,2014-09-25,32.0,Home Office,14.08
46218,2014-05-05,16.8,Corporate,1.34
46220,2014-06-26,13.98,Corporate,6.84
46224,2014-11-11,26.94,Home Office,12.39
46225,2014-09-01,33.21,Consumer,10.26
46227,2014-09-16,14.88,Consumer,-2.1
46240,2014-12-05,13.392,Corporate,3.1806
46242,2014-12-24,13.84,Corporate,-22.144
46243,2014-09-25,15.57,Home Office,-11.418
46246,2014-03-17,5.193,Consumer,-3.462
46247,2014-04-24,11.664,Consumer,3.3534
46249,2014-11-15,34.24,Consumer,9.9296
46252,2014-08-04,14.52,Consumer,4.2
46254,2014-09-03,4.77,Consumer,-10.83
46255,2014-10-21,14.88,Corporate,3.27
46256,2014-10-28,13.644,Corporate,-30.486
46258,2014-11-12,22.32,Consumer,0.87
46261,2014-01-04,8.208,Corporate,-7.032
46262,2014-03-03,7.929,Corporate,-7.671
46266,2014-06-06,6.04,Consumer,2.44
46267,2014-10-13,15.28,Home Office,1.96
46271,2014-06-06,6.4,Home Office,1.96
46272,2014-07-01,21.9,Consumer,5.88
46274,2014-04-25,8.64,Consumer,3.18
46277,2014-06-24,29.988,Consumer,-4.512
46279,2014-12-08,20.16,Corporate,-18.18
46281,2014-04-18,17.0316,Consumer,5.9316
46282,2014-06-16,29.79,Home Office,-29.79
46285,2014-11-28,21.7035,Home Office,-5.7465
46286,2014-11-28,37.08,Consumer,17.73
46287,2014-09-11,24.9,Consumer,11.703
46289,2014-10-22,17.856,Home Office,2.0088
46290,2014-04-15,10.776,Consumer,3.5022
46294,2014-09-08,7.857,Home Office,-6.0237
46295,2014-02-14,10.71,Consumer,2.7846
46303,2014-08-12,25.92,Home Office,12.4416
46309,2014-07-22,3.654,Consumer,-3.306
46313,2014-12-29,16.98,Corporate,7.98
46314,2014-09-17,49.77,Corporate,13.92
46321,2014-10-02,13.18,Consumer,1.3
46328,2014-09-17,13.38,Consumer,3.42
46330,2014-04-26,17.28,Consumer,7.92
46333,2014-05-02,22.68,Corporate,4.98
46334,2014-02-24,14.355,Home Office,-10.485
46337,2014-01-02,36.45,Consumer,4.71
46338,2014-06-05,25.6149,Corporate,-15.5151
46342,2014-11-04,10.116,Consumer,-1.374
46343,2014-05-01,13.896,Corporate,-9.264
46346,2014-07-21,14.62,Corporate,6.8714
46348,2014-09-03,9.4,Consumer,2.726
46350,2014-03-26,23.1,Corporate,6.93
46352,2014-04-21,14.56,Consumer,-6.188
46355,2014-01-27,11.84,Consumer,5.6832
46361,2014-10-03,18.24,Consumer,3.96
46364,2014-11-26,13.56,Consumer,2.97
46366,2014-10-20,8.76,Corporate,4.02
46368,2014-09-19,20.82,Consumer,7.02
46369,2014-11-06,19.2,Consumer,4.41
46372,2014-09-19,6.72,Consumer,2.82
46374,2014-06-13,10.26,Consumer,2.64
46376,2014-12-10,17.52,Corporate,8.04
46377,2014-04-30,14.19,Consumer,2.82
46382,2014-03-21,13.04,Consumer,3.52
46384,2014-11-19,18.66,Corporate,7.26
46386,2014-11-01,9.0,Consumer,4.32
46387,2014-11-17,9.456,Consumer,-4.264
46390,2014-07-21,10.728,Corporate,-15.852
46392,2014-01-08,21.6,Consumer,0.48
46397,2014-12-17,6.81,Corporate,1.89
46399,2014-10-13,13.23,Corporate,0.0
46402,2014-08-28,12.69,Home Office,4.35
46403,2014-06-16,11.6034,Consumer,-0.7566
46404,2014-11-03,10.5078,Consumer,3.9078
46414,2014-07-14,39.594,Consumer,-7.2589
46415,2014-05-30,7.98,Consumer,3.99
46416,2014-01-16,4.276,Consumer,-6.6278
46420,2014-05-08,9.888,Consumer,-3.732
46425,2014-02-07,19.932,Consumer,-24.918
46426,2014-03-06,14.28,Consumer,6.54
46429,2014-04-16,5.316,Corporate,-5.604
46430,2014-05-16,11.37,Consumer,2.61
46431,2014-06-25,18.84,Corporate,8.46
46433,2014-01-24,13.2,Consumer,0.24
46442,2014-05-10,22.4,Consumer,9.6
46443,2014-09-13,14.4,Consumer,6.6
46444,2014-09-22,11.64,Consumer,1.36
46446,2014-10-27,31.168,Corporate,-16.432
46447,2014-12-26,20.97,Consumer,-5.46
46448,2014-12-26,20.004,Consumer,-22.026
46450,2014-01-09,71.04,Corporate,24.84
46453,2014-11-16,40.068,Consumer,-1.452
46461,2014-11-05,23.68,Home Office,8.88
46464,2014-04-18,20.736,Home Office,7.2576
46465,2014-12-25,14.376,Consumer,4.8519
46468,2014-08-05,7.968,Corporate,2.8884
46469,2014-09-24,20.736,Consumer,7.2576
46472,2014-02-17,14.99,Corporate,7.3451
46473,2014-12-18,24.816,Consumer,8.3754
46475,2014-09-10,6.258,Consumer,-5.215
46476,2014-05-27,12.96,Consumer,6.2208
46477,2014-11-21,43.128,Consumer,-39.912
46478,2014-05-07,15.624,Corporate,-18.756
46479,2014-08-22,10.08,Corporate,4.62
46480,2014-03-13,14.661,Corporate,-17.619
46482,2014-12-30,58.8,Consumer,18.0
46483,2014-12-29,13.32,Corporate,5.46
46486,2014-11-10,21.54,Consumer,0.0
46488,2014-04-01,12.9,Corporate,3.3
46493,2014-11-06,14.7,Consumer,2.94
46504,2014-11-13,12.348,Consumer,-2.892
46511,2014-09-09,29.6,Corporate,5.92
46512,2014-11-13,10.548,Consumer,0.648
46519,2014-12-15,12.375,Consumer,-1.755
46525,2014-09-16,21.69,Consumer,-9.57
46526,2014-10-22,19.77,Consumer,-9.93
